61,Never-worked,77516,Preschool,13, Never-married, Adm-clerical, Not-in-family, White, Male,2174,0,16,Mexico, <=50K
62,Never-worked,123382,1st-4th,9, Separated, ?, Not-in-family, Black, Female,0,2001,13,United-States, <=50K
71,Private,404573,Doctorate,15, Divorced, Prof-specialty, Unmarried, White, Female,0,0,18,United-States, <=50K
79,State-gov,99462,Preschool,7, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,18,United-States, <=50K
67,State-gov,170310,Preschool,3, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,8,Mexico, <=50K
78,Never-worked,199883,1st-4th,8, Divorced, Transport-moving, Own-child, White, Male,0,0,17,Mexico, <=50K
63,Never-worked,70034,Doctorate,4, Never-married, Adm-clerical, Own-child, White, Male,0,0,10,Mexico, <=50K
72,State-gov,393357,Preschool,5, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,12,India, <=50K
74,Private,249043,1st-4th,13, Married-civ-spouse, ?, Husband, White, Male,10605,0,17,India, >50K
65,Never-worked,72630,Doctorate,13, Never-married, Exec-managerial, Not-in-family, White, Male,14084,0,17,Mexico, >50K
68,State-gov,223133,1st-4th,9, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,19,United-States, <=50K
67,State-gov,345969,1st-4th,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,18,United-States, >50K
78,Private,195520,1st-4th,10, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,15,India, <=50K
76,Never-worked,257942,Doctorate,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,11,United-States, <=50K
65,Private,269300,Preschool,10, Married-spouse-absent, Adm-clerical, Unmarried, Black, Female,0,0,8,United-States, <=50K
76,Private,137354,Doctorate,10, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,21,United-States, <=50K
61,Never-worked,232997,Preschool,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,8,India, >50K
60,Never-worked,77266,1st-4th,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,13,United-States, <=50K
78,State-gov,164190,1st-4th,15, Never-married, Prof-specialty, Own-child, White, Male,0,0,18,India, <=50K
79,Private,153536,Doctorate,10, Divorced, Prof-specialty, Not-in-family, White, Male,14084,0,8,United-States, >50K
72,Private,26832,1st-4th,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,4,United-States, >50K
76,Never-worked,188096,1st-4th,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,13,India, >50K
65,Never-worked,369522,Doctorate,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,8,India, >50K
70,Private,110998,1st-4th,10, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,26,Mexico, <=50K
71,State-gov,205152,Doctorate,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,3103,0,21,United-States, >50K
75,Private,163890,Preschool,10, Never-married, ?, Unmarried, Black, Female,0,0,13,India, <=50K
60,Private,358631,1st-4th,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,10,Mexico, <=50K
76,Private,185354,Preschool,14, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,14,United-States, <=50K
75,Private,336061,Preschool,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,17,United-States, <=50K
77,State-gov,47011,Doctorate,13, Never-married, ?, Own-child, White, Male,0,0,20,United-States, <=50K
77,Private,149949,Doctorate,9, Divorced, Craft-repair, Not-in-family, White, Male,0,1876,14,United-States, <=50K
65,State-gov,59496,Doctorate,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,10,Mexico, <=50K
63,State-gov,32950,1st-4th,13, Never-married, Sales, Not-in-family, White, Male,0,0,7,United-States, <=50K
65,State-gov,109912,1st-4th,16, Married-civ-spouse, Exec-managerial, Wife, White, Female,15024,0,21,India, >50K
78,Never-worked,199555,Doctorate,11, Never-married, Sales, Unmarried, White, Male,0,0,16,Mexico, <=50K
75,Private,91299,Preschool,11, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,19,United-States, <=50K
73,State-gov,99359,1st-4th,9, Divorced, Adm-clerical, Unmarried, White, Female,0,1617,10,India, <=50K
63,Private,242559,Doctorate,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,11,Mexico, <=50K
72,Private,286391,Preschool,10, Never-married, Adm-clerical, Own-child, White, Female,2176,0,13,India, <=50K
74,Private,132870,Doctorate,9, Widowed, Exec-managerial, Not-in-family, White, Female,0,4356,13,India, <=50K
62,Never-worked,22428,Doctorate,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,5,Mexico, >50K
62,Private,239150,Preschool,10, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,19,India, <=50K
61,Private,170563,Preschool,11, Separated, Prof-specialty, Unmarried, White, Female,0,0,16,United-States, <=50K
72,Never-worked,173542,Doctorate,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,12,Mexico, >50K
69,State-gov,286026,Doctorate,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,11,United-States, >50K
77,State-gov,72887,Preschool,9, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,3411,0,20,United-States, <=50K
72,Private,163229,Doctorate,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,11,India, <=50K
70,State-gov,165726,Preschool,11, Divorced, Exec-managerial, Unmarried, White, Female,0,0,10,India, <=50K
60,State-gov,70055,Preschool,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,19,India, <=50K
78,Private,184655,1st-4th,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,18,Mexico, <=50K
77,Private,139906,Doctorate,9, Divorced, Other-service, Unmarried, White, Female,0,0,5,Mexico, <=50K
68,Private,198211,1st-4th,11, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,16,United-States, <=50K
69,Never-worked,146540,Preschool,7, Never-married, Craft-repair, Not-in-family, White, Male,0,0,16,United-States, <=50K
79,Never-worked,132304,1st-4th,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,13,United-States, <=50K
77,Private,190916,1st-4th,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,17,India, <=50K
73,Private,237272,Doctorate,6, Never-married, ?, Own-child, White, Male,0,0,13,India, <=50K
76,State-gov,755858,Preschool,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,21,United-States, >50K
69,Private,127315,Preschool,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,21,United-States, >50K
69,Private,304302,1st-4th,9, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,9,Mexico, <=50K
78,Private,184942,Preschool,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,14,Mexico, <=50K
69,Private,267989,Doctorate,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,17,United-States, <=50K
68,Never-worked,188377,1st-4th,9, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,15,United-States, <=50K
65,Never-worked,221059,Preschool,14, Married-civ-spouse, Prof-specialty, Other-relative, Other, Female,7688,0,14,United-States, >50K
75,State-gov,340787,Doctorate,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,19,United-States, <=50K
71,State-gov,140782,Preschool,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1902,17,United-States, >50K
71,Never-worked,169071,Doctorate,9, Divorced, Sales, Unmarried, White, Female,0,0,19,Mexico, <=50K
60,Never-worked,151094,1st-4th,11, Separated, Exec-managerial, Not-in-family, White, Male,0,0,1,India, <=50K
75,Never-worked,122922,Preschool,13, Never-married, Sales, Not-in-family, White, Female,0,0,14,Mexico, <=50K
68,Private,151141,1st-4th,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,22,Mexico, <=50K
70,State-gov,136651,1st-4th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,17,India, <=50K
72,Private,177285,Preschool,11, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,11,India, >50K
74,Private,128016,Preschool,13, Never-married, Sales, Own-child, White, Female,0,0,18,Mexico, <=50K
61,Never-worked,200318,1st-4th,12, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25,Mexico, <=50K
68,Never-worked,250354,Preschool,6, Never-married, Craft-repair, Other-relative, White, Male,0,0,7,India, <=50K
63,Private,191069,1st-4th,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,9,India, >50K
72,State-gov,27856,1st-4th,9, Never-married, Other-service, Unmarried, White, Female,0,0,21,India, <=50K
70,Never-worked,523484,1st-4th,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,11,Mexico, >50K
62,Private,257175,Preschool,13, Divorced, Tech-support, Unmarried, Black, Female,0,625,15,India, <=50K
71,State-gov,174864,1st-4th,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1485,6,Mexico, >50K
69,Never-worked,196029,Preschool,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,14,Mexico, >50K
75,Private,200471,Doctorate,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,19,India, <=50K
60,Private,353195,Doctorate,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,22,United-States, <=50K
65,State-gov,222868,Doctorate,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,11,Mexico, <=50K
67,Private,221791,Preschool,12, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,9,United-States, <=50K
69,Never-worked,197114,Doctorate,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,17,Mexico, <=50K
73,Never-worked,160220,1st-4th,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,11,United-States, >50K
64,Private,274917,1st-4th,14, Widowed, Other-service, Not-in-family, White, Female,0,0,8,India, <=50K
69,Private,348460,Doctorate,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,18,United-States, <=50K
76,State-gov,112683,Doctorate,10, Never-married, Sales, Own-child, White, Female,0,0,14,United-States, <=50K
77,Never-worked,345831,Preschool,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,23,United-States, <=50K
60,State-gov,105370,Doctorate,9, Divorced, Protective-serv, Not-in-family, White, Male,0,0,12,Mexico, <=50K
75,Never-worked,345006,Doctorate,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,16,United-States, <=50K
60,Never-worked,195329,Preschool,9, Widowed, Other-service, Not-in-family, White, Female,2202,0,12,Mexico, <=50K
77,Never-worked,108765,Doctorate,11, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,20,India, <=50K
63,State-gov,138022,Doctorate,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,24,United-States, <=50K
71,Private,175029,Doctorate,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,23,United-States, <=50K
77,Private,189574,Preschool,9, Never-married, Other-service, Not-in-family, White, Female,0,0,21,Mexico, <=50K
60,Never-worked,141409,1st-4th,6, Married-civ-spouse, Sales, Husband, White, Male,7688,0,16,India, >50K
67,Never-worked,186035,1st-4th,15, Married-civ-spouse, Sales, Husband, White, Male,0,0,11,United-States, >50K
74,Private,165235,Preschool,13, Separated, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,21,India, >50K
62,Private,105043,1st-4th,10, Never-married, Adm-clerical, Unmarried, White, Female,0,0,16,Mexico, <=50K
68,Never-worked,230684,1st-4th,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,12,India, >50K
68,Never-worked,345705,1st-4th,9, Divorced, Craft-repair, Not-in-family, White, Male,0,1408,23,United-States, <=50K
72,Never-worked,248584,1st-4th,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20,Mexico, <=50K
73,State-gov,436861,Preschool,14, Divorced, Prof-specialty, Not-in-family, White, Female,14084,0,5,United-States, >50K
65,State-gov,200153,Preschool,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,7,Mexico, >50K
61,Never-worked,398625,Preschool,7, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,10,India, <=50K
77,State-gov,114043,Doctorate,10, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,5,United-States, <=50K
62,Never-worked,169544,Doctorate,11, Never-married, Tech-support, Not-in-family, White, Male,0,0,15,Mexico, <=50K
73,Never-worked,343849,Preschool,10, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,14,United-States, <=50K
72,Private,162572,Doctorate,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,20,India, >50K
73,Never-worked,291578,Preschool,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,15,United-States, <=50K
71,Never-worked,136162,Preschool,11, Divorced, Sales, Unmarried, White, Female,0,0,24,India, <=50K
64,Never-worked,376133,1st-4th,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,15024,0,15,India, >50K
75,Private,302612,Doctorate,14, Married-civ-spouse, Other-service, Husband, White, Male,0,0,14,India, <=50K
69,Private,240166,Doctorate,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,22,India, <=50K
72,Never-worked,193152,Doctorate,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,1408,10,Mexico, <=50K
79,Never-worked,248094,1st-4th,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1740,17,India, <=50K
63,Private,119281,Doctorate,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,19,India, >50K
74,State-gov,300404,1st-4th,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,20,India, >50K
66,Never-worked,82847,1st-4th,10, Never-married, Tech-support, Not-in-family, White, Female,0,0,12,Mexico, <=50K
68,State-gov,161153,Preschool,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1902,18,Mexico, >50K
72,Never-worked,287008,Preschool,14, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,18,Mexico, >50K
64,Never-worked,654141,Doctorate,9, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,12,Mexico, <=50K
68,State-gov,252646,Preschool,10, Separated, Transport-moving, Not-in-family, White, Male,0,0,16,Mexico, <=50K
75,Private,171924,Preschool,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,20,India, <=50K
67,State-gov,219742,Doctorate,10, Never-married, Other-service, Own-child, White, Female,0,0,10,India, <=50K
71,Never-worked,153788,1st-4th,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,16,India, <=50K
73,State-gov,60639,Doctorate,10, Never-married, Sales, Own-child, White, Female,0,0,19,Mexico, <=50K
64,State-gov,96062,Preschool,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,20,Mexico, <=50K
69,Private,165614,Preschool,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,22,India, >50K
79,Never-worked,159888,Doctorate,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,14,India, <=50K
76,State-gov,110586,1st-4th,10, Widowed, Priv-house-serv, Unmarried, White, Female,0,0,15,United-States, <=50K
70,Private,143062,Preschool,9, Never-married, Other-service, Own-child, White, Male,0,0,11,India, <=50K
76,Never-worked,413557,1st-4th,5, Never-married, Sales, Own-child, White, Female,0,0,16,United-States, <=50K
77,Private,137658,Preschool,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,11,Mexico, <=50K
74,Never-worked,398931,Preschool,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,19,India, <=50K
63,Private,311764,Doctorate,6, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,15,United-States, <=50K
79,State-gov,98725,Preschool,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,12,United-States, >50K
74,Never-worked,140854,Doctorate,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,13,United-States, >50K
75,Never-worked,97304,Doctorate,9, Married-spouse-absent, Machine-op-inspct, Unmarried, White, Male,2346,0,19,India, <=50K
64,State-gov,352768,Preschool,9, Divorced, Adm-clerical, Own-child, White, Female,0,0,21,Mexico, <=50K
78,Never-worked,27184,1st-4th,9, Widowed, ?, Unmarried, White, Female,0,0,17,Mexico, <=50K
60,State-gov,237229,1st-4th,11, Widowed, ?, Not-in-family, White, Female,0,0,15,India, <=50K
61,Never-worked,142494,Preschool,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,7,United-States, >50K
79,Never-worked,210313,Doctorate,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,15,India, <=50K
79,Private,194538,1st-4th,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,8,United-States, >50K
67,Never-worked,26698,1st-4th,10, Married-civ-spouse, Sales, Husband, White, Male,0,1485,15,India, >50K
73,State-gov,211032,Doctorate,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,10,Mexico, <=50K
72,State-gov,107909,Doctorate,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,7,Mexico, >50K
75,State-gov,136077,Doctorate,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,13,United-States, >50K
61,Never-worked,184737,1st-4th,9, Never-married, Other-service, Own-child, White, Female,0,1721,19,India, <=50K
75,Private,214689,1st-4th,13, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,10,United-States, <=50K
74,Private,147558,Doctorate,13, Divorced, ?, Not-in-family, White, Female,0,0,18,Mexico, <=50K
67,Private,93793,1st-4th,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,17,United-States, >50K
71,Never-worked,247025,Preschool,11, Divorced, Craft-repair, Own-child, White, Male,0,0,19,United-States, <=50K
70,Private,284403,1st-4th,12, Married-civ-spouse, Sales, Husband, Black, Male,0,0,14,United-States, <=50K
76,Never-worked,221977,Doctorate,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,15,United-States, >50K
72,State-gov,339956,1st-4th,10, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,17,India, <=50K
60,State-gov,161097,Doctorate,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,10,India, >50K
78,State-gov,223696,Doctorate,2, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,19,Mexico, <=50K
78,Private,234500,1st-4th,13, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,10,India, <=50K
